505893              ,Hind. Hardy Spic ,10.00,1703,1.50,49.04,36.85,-0.97,-6.47,0.00,0.68,0.00,1709,7.94,-0.34,1709H,15.50,-20.71,-0.18,-310.89,66.22,0.00,0.00,3.95,14.01,93.50,139/76,18.67,0.00,Auto Ancl - Dr. Trans & Steer - Others
532661              ,Rane (Madras) ,10.00,1703,11.61,146.28,1003.31,18.96,16.33,6.00,1.59,11.16,1709,296.55,8.40,1709H,546.02,12.56,11.12,19.83,61.78,0.00,0.06,8.05,850.66,732.85,825/399,1106.65,40.90,Auto Ancl - Dr. Trans & Steer - Others
520008              ,Rico Auto Inds. ,1.00,1703,13.53,37.13,954.45,42.59,3.15,0.00,0.35,8.47,1709,270.68,12.59,1709H,516.09,3.47,23.92,-13.45,50.10,0.00,9.58,53.12,1364.35,100.85,111/44,1538.92,35.10,Auto Ancl - Dr. Trans & Steer - Others
533477              ,Enkei Wheels (India) ,5.00,1703,7.71,20.57,406.72,4.21,2.73,0.00,2.21,13.28,1709,117.23,2.44,1709H,228.13,11.01,4.79,3.00,70.80,0.00,0.01,4.74,659.93,428.20,468/158,722.20,151.66,Auto Ancl - Dr. Trans & Steer - Wheels
513262              ,Steel Strips Wheels ,10.00,1703,15.56,348.01,1331.66,71.04,45.66,3.00,1.63,13.12,1709,377.93,18.17,1709H,689.67,11.89,34.58,5.03,57.62,26.05,2.46,13.04,1830.27,1176.55,1225/660,2594.09,26.53,Auto Ancl - Dr. Trans & Steer - Wheels
590073              ,Wheels India Ltd. ,10.00,1703,12.03,382.60,2172.87,59.31,49.29,13.00,0.61,12.88,1709,604.78,26.41,1709H,1168.65,8.24,39.39,42.25,74.99,0.00,8.39,6.87,2566.06,2132.65,2352/1219,2838.05,36.14,Auto Ancl - Dr. Trans & Steer - Wheels
532240              ,India Nippon Ele ,10.00,1703,11.31,254.61,349.96,32.40,28.64,10.00,0.00,11.24,1709,117.55,11.17,1709H,221.42,22.52,24.46,45.42,66.38,0.00,2.00,9.57,1335.91,1181.10,1425/505,1332.81,33.36,Auto Ancl - Electrical
532539              ,Minda Industries ,2.00,1703,17.28,60.60,1639.45,94.82,10.97,2.20,0.33,18.10,1709,477.67,42.56,1709H,900.65,7.26,66.36,19.22,70.94,0.00,15.10,20.57,10730.20,1241.65,1349/323,10585.68,101.70,Auto Ancl - Electrical
517334              ,MothersonSumiSystems ,1.00,1703,210.53,11.90,6347.80,827.30,3.93,1.33,0.20,32.89,1709,1856.28,271.51,1709H,3555.70,18.22,462.71,35.43,63.10,5.44,27.33,121.79,81033.36,384.90,395/214,82002.36,85.44,Auto Ancl - Electrical
517230              ,PAE ,10.00,1703,10.42,-40.20,0.63,-5.30,-5.09,0.00,-0.82,0.00,1709,-0.02,-0.80,1709H,-0.01,-102.43,-1.42,74.64,55.42,0.00,0.89,11.51,10.41,9.99,19/7,35.38,0.00,Auto Ancl - Electrical
505817              ,REIL Electricals Ind ,10.00,1703,3.78,38.99,17.39,1.69,4.47,0.00,0.02,11.46,1709,4.46,0.51,1709H,8.97,-0.43,1.25,27.70,98.18,0.00,0.25,0.46,78.52,208.00,243/208,78.35,40.10,Auto Ancl - Electrical
